Scheme,Unit,Year,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
Pukaki,cumecs,1934,118.42,194.21,158.28,364.43,235.89,191.07,142.42,154.29,107.05,124.41,73.36,50.6,55.59,79.8,54.57,64.43,51.61,42.23,52.27,50.87,132.18,60.13,65.33,54.07,41.87,87.39,167.8,159.14,202.33,160.64,110.37,99.11,97.48,115.5,133.26,150.76,155.77,155.14,199.88,219.34,307.53,359.73,427.41,338.18,266.42,261.6,196.77,420.86,132.69,112.53,293.44,298.4,298.4
Pukaki,cumecs,1935,212.27,132.18,202.45,95.22,96.73,96.61,64.12,116.71,119.65,107.71,103.59,71.35,64.54,57.09,50.75,44.62,51.57,42.67,49.98,87.58,63.92,58.16,55.1,49.58,49.58,49.58,49.58,74.4,84.86,56.44,67.44,72.7,62.03,97.33,125.46,115.26,178.52,208.54,238.92,267.81,161.9,157.81,192.58,209.99,164.88,136.72,204.69,287.93,210.82,162.35,99.83,138.3,138.3
Pukaki,cumecs,1936,110.89,163.65,199.94,121.54,192.37,93.89,114.99,72.56,51.87,44.54,41.92,42.7,41.59,51.78,66.47,46.69,80.53,54.94,45.57,56.45,73.96,76.05,79.53,58.89,67.63,66.26,84.65,98.89,341.13,133.56,130.57,320.06,181.51,142.35,244.76,193,157.06,134.03,163.99,241.3,230.87,205.91,161.03,222.5,155.14,180.38,235,123.86,240.31,122.91,74.78,143,146.95
Pukaki,cumecs,1937,199.27,376.26,171.56,85.31,60.6,79.94,84.66,101.67,56.85,84.76,49.67,37.64,30.16,28.91,41.89,37.6,43.99,38.94,38.48,31.88,37.67,34.91,30.4,38.2,42.45,49.63,45.65,50.29,51.34,47.74,53.69,63.62,80.52,125.93,92.59,113.66,116.8,180.45,181.59,279.66,601.85,331.93,241.59,202.96,279.85,261.58,193.9,369.06,244.09,252.36,264.15,186.68,186.68
Pukaki,cumecs,1938,358.33,307.44,480.65,182.42,112.77,89.49,66.54,52.53,52.37,48.77,55.04,75.61,52.88,53.1,35.53,38.57,37.94,32.05,47.85,61.92,70.97,47.22,53.43,52.16,99.58,55.87,50.07,102.8,73.92,73.56,75.73,80.49,129.89,121.33,171.95,247.37,212.4,159.01,103.24,114.88,147.18,150.91,95.12,89.65,126.3,162.65,227.81,148.91,140.79,223.9,140.35,104.9,104.9
Pukaki,cumecs,1939,73.94,54.08,120.97,121.47,52.77,39.1,39.1,70,171.63,54.34,164.66,56.47,69.12,76.33,44.86,32.33,29.27,29.27,30.03,31.55,27.56,30.6,37.65,36.32,67.04,79.91,53.04,51.38,64.59,62.9,62.9,68.82,136.56,92.13,116.24,311.19,161.61,138.6,183.16,159.23,176.09,295.3,238.98,309.36,164.15,214.71,159.91,376.29,799.21,271.56,140.09,150.69,150.69
Pukaki,cumecs,1940,97.05,263.43,97.84,75.65,69.66,107.52,139.66,100.52,100.42,59.78,73.43,66.51,50.24,41.33,38.65,34.23,27.13,26.59,26.59,25.77,26.62,36.52,35.56,32.43,32.43,38.51,56.16,55.98,49,176.83,164.05,109.77,68.17,179.95,88.61,117.06,172.37,152.14,194.44,201.61,181.28,212.05,228.97,291.21,410.25,333.59,248.67,181.58,163.51,237.26,143.28,161.24,161.24
Pukaki,cumecs,1941,147.77,174.9,81.75,69.05,52.6,43.85,50.94,58.59,52.4,73.58,79.43,156.49,60.69,35.3,76.7,67.54,44.45,36.62,36.73,38.19,38.19,32.21,29.82,29.82,33.36,28.5,54.91,39.85,45.18,47.85,47.07,40.98,77.98,83.4,227.79,149,177.51,223.64,166.18,108.99,108.49,120.78,396.13,220.47,176.21,113.71,131.61,133.25,174.71,119.92,117.51,249.2,249.2
Pukaki,cumecs,1942,201.08,934.63,292.53,150.18,78.9,100.38,234.94,239.7,127.9,56.31,43.98,33.83,51.7,62.76,133.96,81.32,58.4,40.14,33.95,32.4,35.81,46.84,36.29,36.29,46.29,87.18,73.2,125.9,139.43,126.06,565.38,148.29,126.9,217.19,145.32,226.91,288.35,161.64,168.96,167.71,187.52,178.48,211.34,186.52,249.6,350.24,172.7,194.93,229.43,277.07,138.63,97.45,77.98
Pukaki,cumecs,1943,69.03,120.06,92.19,206.67,81.21,65.48,46.2,39.21,30.37,44.01,37.43,47.66,47.31,36.61,49.83,33,36.83,34.38,32.6,24.62,24.01,26.48,39.24,51.5,73.2,86.24,58.94,92.43,154.63,88.53,99.51,157.09,117.4,109.3,168.3,178.3,189.7,331.01,161.49,122.05,169,166.36,352.81,137.29,232.72,324.68,267.17,351.97,286.95,211.17,187.7,108.45,108.45
Pukaki,cumecs,1944,83.32,314.49,212.72,151.41,139.76,99.49,89.28,55.17,40.99,35.42,35.42,53.94,57.82,37.44,60.51,74.76,47.65,38.46,73.84,37.29,36.49,36.49,32.78,61.88,50.1,42.96,38.71,45.77,77.57,113.2,137.79,112.95,147.89,212.78,122.73,113.7,85.04,159.65,146.73,302.29,515.83,259.23,531.96,282.8,230.28,234.94,324.32,449,407.54,170.28,117.53,148.63,148.63
Pukaki,cumecs,1945,132.57,240.81,261.08,93.03,65.63,71.44,49.87,57.2,41.57,37.32,38.1,32.68,32.68,23.7,31.59,51.6,26.15,24.67,79.1,44.44,47.08,51.24,81.11,92.99,83.45,144.09,100.1,74.95,82.38,63.89,62.18,164.63,348.21,169.62,295.88,229.16,247.74,129.37,150.36,125.43,147.95,211.37,314.32,386.31,440.67,279.29,466.59,191.27,259.2,129.22,306.54,123.88,123.88
Pukaki,cumecs,1946,116.95,94.23,119.46,60.34,44.38,53,71.91,47.74,35.75,34.31,29.98,45.24,32.36,34.21,27.52,39.08,38.18,46.28,64.28,93,79.15,59.25,42.23,39.02,215.97,123.68,90.2,66.05,78.13,280.73,132.39,83.01,57.32,49.62,81.43,220.58,224.32,299.93,219.26,137.64,169.65,120.56,152.97,191.93,233.6,224.11,172.24,160.12,138.4,163.09,163.36,156.33,156.33
Pukaki,cumecs,1947,118.22,104.14,81.25,69.69,72.92,60.44,104.3,56.93,32.64,40.16,35.42,56.9,67.79,78.43,42.71,40.49,61.95,47.76,34.01,64.35,48.85,36.51,38.18,46.77,43.78,59.71,79.81,144.66,126.37,74.32,238.29,133.79,143.91,162.86,131.09,181.39,146.37,171.22,217.48,659.72,210,352.77,186.9,186.67,214.07,265.82,162.44,233.26,163.13,282.48,103.36,80.46,146.78
Pukaki,cumecs,1948,169.95,64.2,56.17,75.97,45.55,54.86,61.64,45.71,96.68,66.91,55.14,46.06,75.02,67,66.75,73.52,52.95,39.29,39.96,39.88,38.53,34.41,37.42,34.74,29.82,94.5,168.27,57.96,87.28,187.26,247.01,478.8,185.69,105.14,110.03,117.9,149.6,318.36,264.86,229.2,305.84,164.94,200.11,116.22,212.21,645.74,233.55,488.66,188.78,148.7,326.87,148.49,148.49
Pukaki,cumecs,1949,99.08,245.9,133.01,78.33,106.44,81.76,79.72,58.93,240.6,111.39,69.62,73.67,51.08,37.3,94.79,61.96,93.15,108.03,82.18,63.17,71.72,81.7,50.03,45.66,46.52,50.3,43.75,276.45,116.05,115.13,228.68,129.33,97.92,125.49,163.75,127.84,103.46,146.23,228.94,166.12,339.85,485.45,193.95,168.16,179.38,135.34,120.14,105.24,127.53,145.16,96.29,121.07,121.07
Pukaki,cumecs,1950,126.28,90.07,121.53,57.97,45.55,55.49,51.63,53.39,578.05,166.51,65.01,60.43,57.73,59.76,63.05,53.95,121.65,95,86.98,66.25,83.28,72.48,66.16,96.61,78.44,81.95,74.3,66.43,74.4,73.55,118.71,100.03,107.67,119.85,115.85,241.78,292.77,164.02,182.18,350.08,189.57,210.61,177.73,176.83,153.88,142.37,165.1,228.97,50.59,202.75,112.39,122.84,122.84
Pukaki,cumecs,1951,137.84,189.03,110.98,131.33,69.15,56.12,68.46,64.89,56.43,51.11,49.99,41.6,36.67,33.3,24.78,44.36,225.8,91.4,48.12,60.21,34.2,47.06,33.2,34.06,51.23,86.73,102.51,102.59,60.11,138.27,155.95,132.93,226.02,173.93,104.93,225.35,118.63,120.31,219.06,169.61,195.24,142.07,151.53,182.26,345.69,83.58,207.12,243.81,205.19,231.37,154.95,174.12,174.12
Pukaki,cumecs,1952,317.31,148.98,111.61,141.83,113.25,144.64,82.83,101.21,71.26,84.84,101.82,76.11,70.12,80.13,66.58,50.93,44.39,51.36,47.45,52.79,48.51,42.11,44.65,48.31,38.87,71.12,147.11,108.03,87.2,147.26,157.77,105.28,127.79,100.96,134.2,126.01,150.1,154.76,135.06,149.83,196.61,153.91,135.12,186.35,161.44,190.3,207.49,102.58,147.12,146.9,141.86,126.94,126.94
Pukaki,cumecs,1953,239.9,87.18,51.44,136.38,211.69,290.11,96.72,61.62,81.99,222.31,82.42,48.35,9.92,19.24,15.8,47.34,36.52,66.15,44.4,76.93,68.19,63.48,51.2,93.69,127.09,76.86,74.58,64.05,35.07,44.14,66.05,78.3,116.06,132.24,142.06,447.4,167.54,266.08,165.51,381.03,226.21,380.96,160.29,141.43,215.24,478.16,175.45,320.39,212.96,289.31,240.76,181.69,148.65
Pukaki,cumecs,1954,75.04,73.49,91.29,76.19,72.2,39.62,46.99,61.07,45.08,52.05,60.81,124.88,62.74,71.18,54.74,61.43,46.43,47.6,21.82,62.47,54.28,51.61,44.5,21.51,7.91,21.39,31.02,86.98,86.81,64.09,76.32,137.1,224.05,130.28,159.56,146.57,220.81,164.43,128.42,211.37,227.02,185.99,171.87,271.18,587.63,160.9,520.63,367.44,213.2,290.22,150.65,106.15,106.15
Pukaki,cumecs,1955,150,119.99,109.26,52.45,44.72,351.71,118.61,229.11,79.73,93.92,49.36,89.29,51.28,34.99,26.28,33.37,32.28,26.24,44.58,62.02,51.16,117.72,78.12,56.4,82.03,105.56,97.55,113.69,98.32,74.47,102.45,128.39,95.55,88.77,133.91,227.61,232.43,150.73,156.02,116.4,308.86,191.3,206.34,283.65,177.04,179.5,155.73,122.74,116.19,132.42,140.51,74.66,74.66
Pukaki,cumecs,1956,81.54,106.81,117.98,338.87,297.34,105.41,142.66,111.62,94.19,114.88,80.09,151.54,104.92,92.21,89.29,91.19,42.97,18.92,63.51,54.49,60.18,62.83,48.76,47.35,51.81,50.88,55.49,61.55,40.7,81.14,108.14,186.62,126.85,130.22,128.34,141.64,212.25,152.46,221.81,204.48,155.6,149.97,164.18,243.46,247.13,188.16,151.23,232.51,182.49,152.46,179.56,154.01,154.01
Pukaki,cumecs,1957,163.27,110.79,151.51,174.5,169.36,223.02,97.24,136.69,117.47,68.55,52.19,52.1,45.7,94.77,66.46,16.83,20.18,42.91,49.51,61.63,66.9,48.2,45.91,34.54,20.93,34.09,56.19,83.26,123.69,135.14,89.54,47.77,58.08,177.38,329.84,218.91,268.09,257.11,246.54,683.56,265.02,228.39,217.41,490.27,369.53,342.49,664.69,537.9,306.24,360.12,355.07,102.35,102.35
Pukaki,cumecs,1958,258.16,150.62,158.76,124.81,96.38,129.68,199.15,88.27,131.63,156.82,113.87,72.29,62.38,50.36,42.31,44.89,60.43,41.88,43.07,64.59,60.35,47.57,40.12,39.11,44.89,47.08,34.95,82.19,100.59,78.76,194.7,149.26,107.02,167.68,131.75,123.27,237.25,328.05,180.17,275.63,244.7,168.63,179.89,195.11,159.83,238.69,184.7,137.65,85.59,142.51,216.07,108.16,108.16
Pukaki,cumecs,1959,107.32,64.29,116.65,115.8,74.5,69.58,66.87,52.35,53.37,32.19,14.94,94.56,83.57,53.53,44.88,49.44,49.3,30.95,18.85,48.15,37.97,27.32,34.74,36.34,42.75,157.92,92.05,95.25,54.52,58.29,48.03,66.46,235.44,167.06,126.39,131.8,200.49,273.82,140.7,142.95,184.12,122.52,157.69,280.34,566.95,173.59,207.56,196.75,178.07,119.88,407.49,121.57,114.26
Pukaki,cumecs,1960,99.69,90.37,86.88,62.51,39.56,33.01,61.14,162.16,86.76,137.98,61.42,64.42,49.06,50.15,47.75,56.69,61.22,77.49,140.9,47.65,46.85,32.72,57.08,204.22,98.35,65.25,69.44,116.54,108.21,84.87,107.92,90.51,119.08,133.4,119.67,111.01,89.56,147.98,131.87,130.26,171.58,118.93,141.23,134.08,255.13,229.72,121.92,135.41,258.21,175.04,73.61,238.83,238.83
Pukaki,cumecs,1961,175.36,94.74,332.96,143.32,93.58,62.45,70.07,47.39,47.51,65.08,48.13,63.29,88.19,72.89,63.27,64.17,66.61,74.74,102.61,56.46,42.46,54.92,51.41,63.57,49.41,59.3,72.61,73.8,101.78,118.26,232.09,120.64,231.99,158.47,132.88,193.44,185.14,144.05,103.78,213.26,298.28,243.44,370.16,203.98,142.16,167.65,111.87,153.03,227.53,138.48,121.55,94.7,94.7
Pukaki,cumecs,1962,91.96,74.22,36.54,43.79,80.31,170.01,103.2,184.77,94.62,71.7,62.74,55.98,62.66,68.41,66.85,62.82,41.66,195.37,100.37,49.25,45.29,77.45,90.3,96.48,82.11,56.72,60.24,105.57,78.66,125.57,186.76,187.93,115.74,101.12,128.87,112.47,128.27,164.16,139.51,116.92,204.93,185.34,156.5,117.83,166.67,222.24,265.52,276.98,156.88,114.13,145.89,85.95,85.95
Pukaki,cumecs,1963,269.3,81.97,81.3,54.46,27.43,105.21,83.79,113.26,91.69,118.94,73.7,59.08,105.09,47.24,17.59,28.5,39.7,33.92,35.15,54.28,46.59,35.62,79.5,69.34,132.03,70.6,59.86,62.83,63.43,70.84,84.18,115.31,72.71,93.72,81.55,95.64,103.81,121.4,97.49,114.93,134.38,154.74,189.85,157.45,171.19,148.09,123.94,112.86,126.32,114.87,117.05,196.31,196.31
Pukaki,cumecs,1964,236.07,134.95,68.52,57.05,60.4,145.62,120.02,240.46,96.77,97.5,91.34,70.11,82.2,4.2,23.24,71.65,59.04,35.04,29.64,60.49,59,54.43,19.57,68.35,58.69,66.82,59.29,85.85,61.54,68.72,78.62,64.14,80.82,73,113.98,149.82,194.34,180.28,180.27,151.04,201.65,341.57,289.83,206.38,175.74,175.59,164.69,169.97,120.98,99.58,199.26,313.11,153.94
Pukaki,cumecs,1965,102.71,72.75,54.37,85.25,63.23,45.53,43.54,85.57,68.21,41.36,76.26,44.97,62.85,46.46,42.04,42.94,33.27,32.69,42.04,49.34,48.77,36.05,41.98,38.72,62.45,66.28,118.14,65.99,70.39,54.16,103.8,117.83,193.32,165.62,139.4,120.24,146.5,412.28,161.83,519.05,413.51,147.09,276.58,195.28,200.67,301.88,381.35,335.36,177.75,182.12,120.82,135.52,135.52
Pukaki,cumecs,1966,257.23,194.61,106.86,84.3,105.36,72.39,46.91,47.72,23.38,57.91,42.44,42.4,53.81,46.54,37.72,42.12,66.37,48.01,64.71,49.65,43.31,47.32,36.72,26.83,60.54,81.92,53.27,81.75,53.79,72.55,79.73,105.79,87.41,161.84,121.75,221.6,110.16,209.21,243.15,131.3,145.06,120.06,446.59,430.55,198.55,150.47,295.34,174.73,298.77,843.55,208.18,235.94,235.94
Pukaki,cumecs,1967,124.19,404.96,146.33,193.88,340.92,108.21,98.86,63.68,86.49,56.47,47.46,38.27,44.94,143.28,99.48,60.75,58.27,77.53,115.74,202.67,101.67,58.12,66.38,70.01,48.43,53.03,66.71,98.89,92.12,139.17,93.02,118.31,110.54,141.41,291.94,259.67,173.26,369.45,160.97,306.3,200.95,223.02,162.59,164.34,184.59,389.75,157.83,149.8,422.7,455.1,221.77,130.03,130.03
Pukaki,cumecs,1968,177.89,176.36,172.4,81.05,64.62,172.06,115.3,221.38,158.55,88.61,61.87,57.89,29.98,52.23,55.87,45.74,37.22,60.66,40.68,100.97,85.75,69.62,80.4,71.55,48.87,92.78,94.4,137.67,82.2,97.78,224.97,189.66,151.67,125.67,116.71,138.45,112.71,17.84,298.27,160.67,215.05,175.33,181.58,152.38,163.01,146.04,144.15,183.9,169.8,229.54,162.36,152.24,152.24
Pukaki,cumecs,1969,110.01,140.28,209.23,110.41,60.57,70.15,53.13,56.44,127.34,33.88,64.62,55.25,47.56,48.59,47.5,54.01,38.34,36.85,41.21,62.78,40.05,50.68,22.51,237.36,360.99,110.63,81.16,70.54,64.82,67.53,86.5,75.52,104.93,102.97,132.42,114.95,175.73,158.56,209.22,529.78,182.73,223.4,233.31,401.67,285.71,225.41,135.41,206.13,195.71,298.78,290.33,100.82,100.82
Pukaki,cumecs,1970,128.94,341.86,125.7,85.12,136.96,90.74,49.34,45.15,48.27,45.56,74.98,62.13,64.21,28.69,34.13,50.41,66.63,64.95,60.87,69.03,49.44,53.69,313.37,212.17,251.16,355.92,140.88,86.67,127.67,92.94,139.51,120.79,117.16,229.28,213.99,168.89,275.18,187.07,190.71,208.32,170.86,148.32,152,221.42,186.38,157.32,143.4,155.04,212.74,121.75,106.68,118.91,141.96
Pukaki,cumecs,1971,77.61,69.97,57.93,70.42,67.98,97.2,115.33,43.53,74.84,174.81,90.2,60.1,73.82,74.61,35.79,29.28,36.97,68.07,2,13.19,37.37,44.85,35.72,90.7,91.52,77.44,186.57,152.08,102.53,90.78,123.52,83.96,137.21,107.14,107.83,84.04,123.99,229.37,181.84,237.68,132.36,219.15,157.04,234.76,130.33,124.63,134.58,146.8,303.67,281.45,152.41,212.09,212.09
Pukaki,cumecs,1972,162.69,171.49,77.78,90.29,131.97,63.1,97.01,94.41,93.94,57.64,33.23,42.97,35.33,54.16,41.01,57.13,74.97,39.39,43.22,68.64,48.8,50.54,50.04,127.25,140.8,114.93,113.36,141.47,138.29,105.34,97.79,196.22,317.67,237.31,141.59,152.66,121.8,149.05,179.93,139.02,177.54,185.15,180.25,160.84,257.77,250.86,134.53,139.23,174.41,112.36,163.22,139.78,139.78
Pukaki,cumecs,1973,181.83,76,130.15,219.56,193.14,178.35,138.08,96.36,92.14,102.24,114.35,92.2,62.11,64.98,45.69,57.35,42.05,28.26,38.21,54.25,43.1,44.64,76.7,49.9,56.61,55.62,56.29,66.53,137.4,223.48,135.46,385.44,314.76,135.61,115.29,150.22,176.21,177.25,147.58,118.11,178.42,144.79,135.18,132.04,195,288.41,341.58,318.27,147.1,109.5,415.03,111.75,111.75
Pukaki,cumecs,1974,114.03,383.11,247.29,203.65,104.56,70.39,64.89,50.21,61.49,38.27,57.71,60.38,66.07,63.03,50.8,36.87,54.68,67.76,55.19,43.45,30.7,31.55,38.49,42.98,43.47,48.74,56.32,70.8,132.92,87.9,80.96,66.51,138.26,222.11,131.4,169.33,153.45,178.03,234.84,228.81,165.34,199.33,182.22,248.81,189.87,128.15,221.42,303.48,212.34,233.01,194.04,306.36,306.36
Pukaki,cumecs,1975,324.27,490.06,179.4,104.99,188.43,91.59,39.93,211.24,150.72,58.74,81.67,49.51,40.67,15.37,18.26,2,6.91,63.57,81.9,109.93,61.86,61.7,55.81,37.31,41.71,86.86,93.97,65.46,69.52,113.12,140.14,142.49,151.04,105.92,80.9,166.43,153.83,163.35,152.8,117.01,100.05,203.83,178.27,155.94,200.57,89.15,75.53,138.36,97.73,124.39,240.04,95.87,140.26
Pukaki,cumecs,1976,107.52,54.58,45.23,53.02,78.61,64.14,52.44,81.11,73.84,169.78,101.42,38.98,25.89,17.52,24.97,17.88,45.85,23.49,4.76,12.49,9.76,24.25,14.97,23.38,14.75,10.16,5.66,26.05,40.74,44.6,25.05,48.75,31.01,37.13,64.1,236.99,250.17,202.59,135.26,191.45,177.72,129.29,164.54,215.76,244.33,158.02,196.01,163.34,205.7,199,131.6,75.04,75.04
Pukaki,cumecs,1977,114.61,142.51,108.06,52.92,88.11,46.25,28.74,30.95,54.35,48.14,23.68,34.59,39.87,75.38,20.45,39.68,56.56,99.62,106.43,98.96,76.34,10.02,4.19,14.88,24.52,21.38,78.72,41.3,47.14,53.95,112.19,118.39,113.9,87.91,98.44,111.13,110.26,118.42,143.36,119.32,181.89,103.19,300.49,179.75,151.29,171.15,147.8,173.56,105.46,97.4,94.04,387.49,387.49
Pukaki,cumecs,1978,297.97,158.15,188.42,149.81,171.59,66.27,492.51,97.95,50.02,93.03,92.12,63.97,43.38,60.6,56.6,58.47,58.24,48.02,52.11,195.52,67.68,61.92,37.18,93.94,93.59,121.59,82.3,83.57,139.83,90.33,52.39,106.62,107.42,84.55,134.38,126.39,134.44,106.72,137.17,138.65,131.49,250.06,145.8,154.94,228.05,161.26,223.11,114.52,170.66,569.04,248.05,136.61,136.61
Pukaki,cumecs,1979,109.83,244.01,116.6,85.96,104.57,221.8,204.57,81.64,77.41,54.87,53.6,55.79,95.18,67.65,56.17,51.48,52.33,71.77,51.41,67.26,49.3,50.83,65.43,60.22,90.82,84.37,139.34,107.5,110.82,188.01,176.13,162.82,112.64,121.92,153.52,509.72,262.5,181.61,566.17,353.05,227.98,237.01,394.59,361.12,274.84,214.99,125.45,150.37,122.96,116.6,132.91,170.14,170.14
Pukaki,cumecs,1980,138.94,101.25,92.98,58.95,259.88,120.6,58.03,70.31,141.52,80.3,108.97,108.27,54.4,44.45,59.49,40.27,44.34,45.26,19.89,87.28,45.7,116.6,91.67,90.66,107.62,98.5,96.62,131.45,131.55,101.63,81.35,214.56,134.68,92.83,151.03,129.05,112.66,121.97,291.85,167.7,200.89,170.07,175.09,210.52,201.5,193.82,454.2,184.51,166.87,412.31,185.03,192.09,192.09
Pukaki,cumecs,1981,377,124.39,122.2,125.24,141.57,118.56,125.51,107.86,68.11,76.02,225.51,74.24,58.62,70.12,69.91,49.58,44.46,46.77,73.82,45.37,40.11,48.21,41.36,46.06,63.26,55.46,77.06,166.44,140.12,105.51,168.43,106.59,106.55,131.78,155.83,122.92,277.5,201.86,218.73,179.63,245.8,116.67,138.08,412.87,507.22,194.06,169.09,213.05,369.99,146.02,611.35,143.89,108.51
Pukaki,cumecs,1982,121.57,88.52,53.45,44.14,40.74,73.52,68.47,228.2,80.24,98.84,54.52,42.84,44.87,33.15,41.06,37.92,32.2,55.53,46.93,49.43,37.69,65.54,70.43,80.24,59.48,56.85,57.4,49.91,71.51,72.18,62.2,116.13,185.51,332.55,309.01,129.42,169.54,229.36,272.3,132.27,236.62,576.49,156.42,133.54,159.03,131.01,136.23,113.72,102.66,332.67,84.02,293.56,293.56
Pukaki,cumecs,1983,106.05,184.22,191.23,126.27,118.57,295.8,174.31,98.28,74.69,66.21,63.69,57.12,95.72,75.1,118.51,62.75,34.61,69.44,91.26,77.4,76.27,51.43,46.96,86.01,70.32,176.73,125.09,216.09,112.81,321.33,187.07,140.81,76.57,290.03,84.85,148.56,365.44,170.89,132.6,112.2,155.42,229.71,152.36,302.13,200.76,184.68,187.14,134.23,290.23,180.21,132.25,100.85,100.85
Pukaki,cumecs,1984,244.44,129.23,72.28,69.1,77.02,64.96,65.27,56.25,39.16,40.89,55.63,43.77,37.84,44.5,48.95,52.27,156.77,91.6,115.23,66.47,80.72,105.26,67.47,58.06,100.61,67.54,55.69,48.53,83.97,264.22,99.69,86.99,107.42,231.22,347.87,181.75,229.29,227.17,799.46,245.48,338.93,371.36,237.85,185.72,203.02,172.96,106.26,102.68,241.04,140.11,85.79,74,74
Pukaki,cumecs,1985,66.07,56.65,53,288.78,81.88,50.24,114.56,68.04,44.79,32.64,63.35,53.65,67.08,26.39,32.59,25.54,69.75,51.78,48.5,59.17,135.67,74.48,58.11,136.41,69.7,59.64,85.96,71.25,65.99,64.45,52.46,65.57,51.2,140.75,231.23,120.63,130.44,160.51,284.98,324.38,236.95,257.16,182.58,225.2,133.76,133.1,131.17,276.66,205.15,146.35,268.99,115.92,115.92
Pukaki,cumecs,1986,107.17,173.63,133.2,72.86,183.09,102.34,62.16,77.08,45.76,61.09,119.23,144.48,93.73,70.07,41.14,28.13,24.41,58.14,50.66,58.29,35.55,42.9,32.15,47.76,63.21,49.55,53.51,130.29,105.1,89.98,95.19,93.19,115.73,85.13,123.7,131.24,108.09,157.18,263.39,174.78,162.95,196.09,368.7,218.62,361.37,338.96,176.95,146.57,209.51,176.99,286.23,112.91,112.91
Pukaki,cumecs,1987,207.69,231.41,155.16,113.05,186.3,131.33,81.38,73.81,81.74,233.27,136.15,122.23,80.91,71.22,48.74,43.42,40.82,43.39,41.02,48.7,41.91,45.86,48.49,81.94,74.42,53.91,53.25,129.63,244.44,97.23,89.34,178.6,195.18,149.57,109.67,122.75,237.17,137.91,160.67,167.64,128.69,164.21,234.38,228.44,179.29,155.17,197.63,177.91,186.28,137.96,196.56,136.09,76.62
Pukaki,cumecs,1988,80.4,121.9,91.18,60.77,47.67,49.87,52.9,156.43,58.99,48.38,67.66,80.81,73.28,65.48,54.78,51.34,104.36,99.14,67.89,75.11,107.22,80,74.8,124.17,150.36,101.13,119.2,171.09,229.33,195.15,248.72,134.38,122.87,154.79,225.63,201.77,292.42,210.29,245.31,217.39,212.91,195.08,225.12,182.93,182.59,154.03,143.27,375.71,134.95,382.79,163.8,182.89,182.89
Pukaki,cumecs,1989,307.32,100.96,80.78,89.25,106.36,132,58.51,73.48,69.65,46.48,164.58,110.51,64.02,37.14,66.32,52.82,39.36,39.04,49.76,51.55,39.21,36.7,27.7,35.04,27.99,42.21,43.6,72.87,62.63,72.65,74.28,113.51,287.27,107.7,113.67,192.48,141.91,543.22,160.73,606.14,206.65,157.19,398.11,184.48,205.54,214.6,223.58,172.19,112,393.47,145.52,79.61,79.61
Pukaki,cumecs,1990,96.15,78.68,70.11,97.98,174.33,166.06,141.85,142.57,142.27,91.17,70.03,54.35,58.93,125.01,69.83,46.31,38.93,112.57,113.86,107.45,63.05,54.86,48.52,57.58,57.01,51.12,50.81,69.63,210.03,128.98,100.06,89.48,141.39,163.03,115.39,91.79,198.4,614,182.26,216.5,289.64,198.05,164,439.05,286.14,340.58,355.87,167.96,121.91,102.04,100.49,92.39,92.39
Pukaki,cumecs,1991,159.42,350.05,88.15,103.11,58.6,55.14,48.64,52.46,45.13,36.85,61.4,35.06,42.14,35.87,33.86,29.05,40.67,27.29,41.13,149.98,235.59,81.54,76.34,63.79,197.61,91.81,76.42,85.17,47.46,149.84,112.77,123.85,81.16,63.25,80.29,92.81,89.79,102.96,140.69,203.04,179.13,283.64,184.92,141.31,116.84,131.12,251.84,228.44,148.98,91.19,108.06,94.51,94.51
Pukaki,cumecs,1992,84.55,101.93,65.77,50.99,61.14,53.3,42.47,62.94,45.26,34.28,17.66,13,25.91,7.64,47.03,36.59,33.94,53.05,84.22,122.47,82.98,78.68,49.22,37.67,33.41,34.76,35.61,35.36,59.94,85.81,178.52,94.93,101.65,224.3,120.97,121.76,138.9,155.87,114.94,180.41,214.58,131.81,297.11,398.12,241.78,224.47,161.66,119.31,164.22,294.67,113.05,80.64,61.01
Pukaki,cumecs,1993,134.6,161.2,64.29,55.65,51.25,27.07,153.78,77.2,61.65,130.85,200.46,136.41,100.37,52.57,45.26,36.48,44.17,57.18,42.98,45.8,37.34,41.32,51.71,38.97,43.66,53.79,71.17,245.29,104.08,109.22,87.09,82.72,66.42,78.53,92.48,102.29,101.86,128.11,128.17,211.91,923.73,292.45,689.04,259.11,168.55,176.96,193.01,136.52,136.65,100.1,317.62,107.56,107.56
Pukaki,cumecs,1994,95.07,79.5,126.25,120.03,55.75,69.08,42.87,56.88,118.66,63.82,54.27,56,93.56,67.44,69.72,47.35,67.79,60.88,74.11,81.41,52.12,47.49,47.97,79.02,66.81,78.33,61.32,48.19,48.01,47.28,70.31,352.46,289.78,213.91,184.21,196.58,186.14,165.53,129.78,213.96,213.25,195.42,315.24,243.6,255.63,159.97,171.26,155.4,85.13,198.57,163.9,403.68,403.68
